label,clickTime,conversionTime,creativeID,userID,positionID,connectionType,telecomsOperator
0,170010,,2137,467789,2579,1,1
0,170010,,1546,29788,3322,1,1
0,170010,,5187,1283070,6086,1,3
0,170010,,4250,1592056,4657,1,1
0,170010,,4432,2336432,2426,0,2
0,170010,,3305,2199306,3954,1,1
0,170010,,2537,366809,2579,1,3
0,170010,,2982,1266983,3610,2,1
1,170010,171621.0,26,1699377,3322,3,1
0,170010,,4465,657500,7239,1,1
0,170010,,2537,392635,2579,1,2
0,170010,,1887,1830477,4292,1,3
0,170010,,2764,455596,1848,2,1
0,170010,,1456,784361,4543,0,3
0,170010,,3722,2689425,3322,1,2
0,170010,,2065,2456710,2579,1,3
0,170010,,4250,1168320,2891,1,3
0,170010,,2137,393208,2579,1,3
0,170010,,5187,253141,990,1,1
0,170010,,369,413997,3671,1,1
0,170010,,72,2732646,2150,1,1
0,170010,,5187,1190669,985,1,1
0,170010,,4465,1137151,6995,1,1
0,170010,,2438,854180,1400,1,1
0,170010,,2235,817975,6013,2,1
0,170010,,1456,45729,7240,1,2
0,170010,,5404,719870,3322,1,2
0,170010,,5588,1634455,2150,1,1
0,170010,,5400,475136,3322,1,2
0,170010,,5404,1916743,7619,1,1
0,170010,,3353,247619,2579,1,2
0,170010,,1963,2617122,3389,1,0
0,170010,,2537,1709027,2579,1,1
0,170010,,3531,2576580,4828,2,1
0,170010,,198,689447,2150,1,2
0,170010,,2137,2609889,2579,1,2
0,170010,,5176,2774848,750,2,1
0,170010,,6255,157015,6842,1,2
0,170010,,369,2577095,3671,1,1
0,170010,,5404,1463604,3322,1,2
0,170010,,5187,1852686,3688,1,1
0,170010,,2137,200332,2579,1,3
0,170010,,1617,1236242,877,1,1
0,170010,,2537,1229393,2579,1,3
0,170010,,3444,1827607,2579,1,0
0,170010,,2277,643365,409,1,3
0,170010,,5610,1726062,3930,1,1
0,170010,,2849,683315,3322,1,2
0,170010,,5186,2106605,7563,1,2
0,170010,,2849,2529569,3322,1,3
0,170010,,4465,1201819,4113,1,1
0,170010,,5176,1300774,7422,1,2
0,170010,,2137,393208,2579,1,3
0,170010,,4465,2674652,985,1,2
0,170010,,4465,1453534,3150,2,1
0,170010,,5186,1057214,4077,1,1
0,170010,,5030,2335299,2150,1,1
0,170010,,2764,2628648,977,1,3
0,170010,,3465,151803,4250,1,1
0,170010,,4250,1608201,5146,1,1
0,170010,,5187,1133668,3573,1,1
0,170010,,72,2720493,2150,1,1
0,170010,,3353,941767,2579,1,3
0,170010,,2137,2034212,2579,1,2
0,170010,,1456,366943,103,2,1
0,170010,,2537,1709027,2579,1,1
0,170010,,4882,314887,6905,1,1
0,170010,,1137,2725270,2579,1,2
0,170010,,3745,1766575,750,2,1
0,170010,,1137,2551176,2579,1,2
0,170010,,5307,2335942,3322,2,1
0,170010,,2137,1376557,2579,1,2
0,170010,,5404,1145300,3322,1,3
0,170010,,3884,269244,4522,1,1
0,170011,,4250,2376844,2891,1,1
0,170011,,6440,1956522,1343,2,1
0,170011,,6440,1976239,846,1,1
0,170011,,2137,1098943,2579,1,2
0,170011,,3444,1827607,2579,1,0
0,170011,,2982,424700,4867,1,3
0,170011,,3444,2232999,2579,1,0
0,170011,,5187,974407,807,1,1
0,170011,,2736,2379545,5140,2,1
0,170011,,2764,1622726,4402,1,1
0,170011,,726,934777,2150,1,1
0,170011,,1137,1941912,2579,1,2
0,170011,,5517,2502096,3792,1,1
0,170011,,2122,2435775,1385,2,1
0,170011,,1456,437256,3688,1,1
0,170011,,2711,691320,3457,2,3
0,170011,,3444,2271410,2579,1,1
0,170011,,4465,2417765,2931,1,3
0,170011,,2137,1369936,2579,1,3
0,170011,,5400,1252910,3322,1,0
0,170011,,6162,294319,4896,1,1
0,170011,,1887,102089,7366,1,1
0,170011,,5400,1942305,3322,1,2
0,170011,,4444,2128068,5347,1,1
0,170011,,6389,1024463,2579,1,1
0,170011,,5186,1626851,7563,2,1
0,170011,,3465,2023123,2823,1,1
0,170011,,1456,170160,990,0,1
1,170011,170013.0,3465,964149,5013,1,1
0,170011,,4432,1971066,3789,2,2
0,170011,,898,1803225,1795,2,3
0,170011,,4882,2253968,1638,1,2
0,170011,,1456,2530250,985,2,1
0,170011,,2537,837441,2579,1,2
0,170011,,2537,2252213,2579,1,3
0,170011,,4250,240849,2891,2,2
0,170011,,4077,652377,3284,1,1
0,170011,,5404,1995912,7619,1,2
0,170011,,6569,1628135,7149,1,1
0,170011,,1137,2245159,2579,1,2
0,170011,,2235,766376,6013,1,1
0,170011,,5187,570628,3688,1,1
0,170011,,1971,2336993,3322,1,2
0,170011,,2438,2066435,5960,1,3
0,170011,,2982,2655070,7149,2,3
0,170011,,6387,2448308,7149,0,3
0,170011,,3497,1860943,1061,1,3
0,170011,,376,1441204,2579,1,3
0,170011,,6496,256925,3584,2,1
0,170011,,1456,1938631,4657,4,3
0,170011,,2982,263574,4867,2,1
0,170011,,2982,2534401,4652,2,1
0,170011,,2438,2066435,5960,1,3
0,170011,,4686,1978747,4077,1,1
0,170011,,4444,1829105,5347,2,1
0,170011,,2374,1353133,7619,1,3
0,170011,,177,2656560,2579,1,2
0,170011,,6300,485450,3322,1,2
0,170011,,2982,2664216,4867,2,1
0,170011,,1999,26178,2579,1,3
0,170011,,1675,555674,3789,1,3
0,170011,,2137,1761745,2579,1,2
0,170011,,921,2774588,7619,1,2
0,170011,,6036,612308,7590,1,1
0,170011,,2137,1459703,2579,1,2
0,170011,,2137,1321949,2579,1,3
0,170011,,5307,2151116,3322,2,1
1,170011,181028.0,1617,1278122,990,1,3
0,170011,,1456,1959333,4657,2,3
0,170011,,198,2745208,2150,1,1
0,170011,,1004,1135876,7149,2,0
0,170011,,4465,229851,2831,2,1
0,170011,,4465,1101914,5013,1,3
0,170011,,5186,1485684,3600,1,1
0,170011,,1137,2686781,2579,1,1
0,170011,,2982,1690657,4867,3,3
0,170011,,2137,1121891,2579,1,2
0,170011,,2122,2636697,4652,2,1
0,170011,,3465,1942412,5013,1,1
0,170011,,726,2672749,2150,1,1
0,170011,,1675,2604395,4420,1,0
0,170011,,2137,1761745,2579,1,2
0,170011,,5187,1593363,6086,1,1
0,170011,,3884,2038542,4522,1,2
0,170011,,2982,536678,1385,2,1
0,170011,,1004,2694744,4867,3,1
0,170011,,4679,822320,6798,2,3
0,170011,,2137,1321949,2579,1,3
0,170011,,3075,2345051,3347,2,3
0,170011,,6036,2116061,2415,1,1
0,170011,,376,849625,2579,1,1
0,170011,,4465,2322982,4182,1,3
0,170011,,4250,1661395,2891,1,1
1,170011,172008.0,177,77347,2579,1,2
0,170011,,1137,594766,2579,1,2
0,170011,,2137,1389432,2579,1,2
0,170011,,1675,1021576,2831,1,1
0,170011,,72,339437,2150,1,2
1,170011,181025.0,1887,2700262,958,1,1
0,170011,,5186,1764580,2303,1,1
0,170011,,3465,1712990,2891,2,1
0,170011,,2537,2002543,2579,1,1
0,170011,,1456,2127298,4900,1,1
0,170011,,1456,1529221,4250,1,1
0,170011,,177,262103,2579,1,3
0,170011,,3465,2181361,3269,1,1
0,170011,,5176,695694,5347,2,1
0,170011,,3293,321027,7563,1,1
0,170011,,2137,547048,2579,1,3
0,170011,,5187,1750769,6315,2,3
0,170011,,5056,2549794,4570,1,1
0,170011,,5186,694594,6161,1,0
0,170011,,5030,1819087,2150,1,1
0,170011,,3846,606016,5415,1,3
0,170011,,5687,2050601,4925,1,1
0,170011,,5187,391902,2831,0,1
0,170011,,1617,1090697,2842,1,3
0,170011,,2982,2450253,6582,2,1
0,170011,,2137,1321949,2579,1,3
0,170011,,2137,1121891,2579,1,2
0,170011,,3745,870805,5347,2,1
0,170011,,3075,1487228,2545,1,2
0,170011,,1675,866746,3150,1,1
0,170011,,198,2561133,2150,1,1
0,170011,,1137,2744044,2579,1,3
0,170011,,1137,1320654,2579,1,3
0,170011,,726,1966326,2150,1,3
0,170011,,51,2177289,4867,4,2
0,170011,,2137,874169,2579,1,1
0,170011,,5030,1720503,2150,1,1
0,170011,,4444,2646400,7563,1,1
0,170011,,2137,260164,2579,1,1
0,170011,,5943,1053954,249,1,1
0,170011,,2235,2614086,5705,1,1
0,170011,,2635,1788707,896,1,3
0,170011,,3745,2177410,7563,1,1
0,170011,,4686,124576,5140,1,2
0,170011,,5030,2030111,2150,1,3
0,170012,,6036,2219458,2415,0,1
0,170012,,5517,2230889,6118,1,1
0,170012,,997,521493,4426,1,3
0,170012,,3465,148367,7440,1,3
0,170012,,3745,2177410,7563,1,1
0,170012,,4465,2151886,4900,1,1
0,170012,,5187,850176,5510,1,1
0,170012,,5187,2595078,2306,1,1
1,170012,170021.0,1456,1330547,3789,1,1
0,170012,,3531,2215971,750,2,1
0,170012,,72,2200245,2150,1,1
0,170012,,5030,2304283,2150,1,2
0,170012,,4340,209702,877,1,1
0,170012,,4067,925900,2579,1,0
0,170012,,4432,1247314,7571,3,1
0,170012,,4465,2691205,2306,2,1
0,170012,,4465,511157,5875,4,2
0,170012,,6202,1175206,2729,1,2
0,170012,,5176,1200328,3600,1,1
0,170012,,1456,2275642,3150,2,1
0,170012,,1675,1502536,3688,1,1
0,170012,,1004,1846436,4867,1,1
0,170012,,72,703662,2150,1,3
0,170012,,2137,260164,2579,1,1
0,170012,,1675,2117619,3494,1,1
0,170012,,3575,915210,1638,1,1
0,170012,,3353,115158,2579,1,1
0,170012,,5030,872656,2150,1,3
0,170012,,2764,570117,977,1,1
0,170012,,4465,117799,6086,1,3
0,170012,,4432,1278023,2891,1,3
0,170012,,72,1729646,2150,1,3
0,170012,,1643,476631,4652,2,3
0,170012,,2137,917584,2579,1,3
0,170012,,2321,1218633,3322,2,1
0,170012,,5400,2103790,3322,1,1
0,170012,,2137,2359734,2579,1,3
0,170012,,2849,129627,3322,1,2
0,170012,,3353,115158,2579,1,1
0,170012,,4444,2353472,7563,1,1
0,170012,,2137,2645169,2579,1,2
0,170012,,1137,1548396,2579,1,3
0,170012,,1087,1341016,7563,1,3
0,170012,,3884,1841108,4522,1,1
0,170012,,4882,2573426,1638,2,1
0,170012,,4250,2577550,2891,1,2
0,170012,,4465,246920,2426,1,1
0,170012,,198,1990598,2150,1,3
0,170012,,1959,2187030,3322,1,1
0,170012,,1137,1320654,2579,1,3
0,170012,,3780,2551590,1638,2,3
0,170012,,3745,609288,7563,1,1
0,170012,,5187,593654,7352,1,1
0,170012,,3745,1847509,7563,1,1
0,170012,,2982,2042834,7149,1,1
0,170012,,1843,1018769,1638,1,1
0,170012,,6440,116923,249,1,1
0,170012,,2635,1058955,896,1,2
0,170012,,3745,1010402,963,2,1
0,170012,,6440,1104966,846,1,1
0,170012,,5588,1317757,2150,1,3
0,170012,,4793,378446,3347,1,1
0,170012,,898,66811,1795,2,3
0,170012,,1004,943563,4551,1,3
0,170012,,5588,379576,2150,1,1
0,170012,,1546,259751,3322,2,3
0,170012,,6440,1467812,2299,1,1
0,170012,,4250,832629,4657,3,1
0,170012,,2122,1861920,5995,4,2
0,170012,,198,1862208,2150,1,1
0,170012,,230,2398222,3284,1,2
0,170012,,72,1777542,2150,1,1
0,170012,,2982,347529,7149,3,3
0,170012,,2137,765879,2579,1,2
0,170012,,4250,1123896,3688,3,3
0,170012,,4432,2044055,4250,1,1
0,170012,,3465,295234,2426,2,1
0,170012,,6440,2473409,1343,1,1
0,170012,,1783,2010199,4522,1,1
0,170012,,2438,2678999,1544,1,1
0,170012,,5030,1658293,2150,1,1
0,170012,,198,114380,2150,1,1
1,170012,170024.0,5030,911632,2150,1,3
0,170012,,2764,491037,977,1,3
0,170012,,1259,2136355,7563,1,1
0,170012,,615,2780518,2150,1,3
0,170012,,4079,555411,6539,1,1
0,170012,,1887,1414348,7285,1,3
0,170012,,4250,2580296,4113,2,1
0,170012,,2122,180157,5705,2,1
0,170012,,4250,497862,6086,1,3
0,170012,,3745,723665,171,1,1
0,170012,,1486,2351340,6821,1,3
0,170012,,4250,201996,2891,1,1
0,170012,,1887,187686,2402,1,1
0,170012,,1999,2241614,2579,1,3
0,170012,,1675,690122,6523,1,1
0,170012,,2122,987115,4867,1,1
0,170012,,369,48262,3671,1,1
0,170012,,4978,2691402,3322,1,3
0,170012,,198,2354278,2150,1,1
0,170012,,5400,1873371,3322,1,1
0,170012,,4465,2764778,7105,1,1
0,170012,,51,391782,4867,2,3
0,170012,,5517,1624194,4624,1,1
0,170012,,885,536045,5114,1,1
1,170012,181029.0,3444,1181824,2579,1,2
0,170012,,615,105463,2150,1,1
0,170012,,1064,1613094,7441,1,2
0,170012,,2122,970373,829,1,1
0,170012,,2235,717379,3584,3,1
0,170012,,1999,2036229,2579,1,1
0,170012,,4882,2282491,1638,1,2
0,170012,,2137,765879,2579,1,2
0,170012,,3305,2758741,877,1,2
1,170012,181029.0,4067,71398,2579,1,2
0,170012,,1137,1925495,2579,1,2
0,170012,,594,2470586,7563,1,1
0,170012,,5687,221114,7059,1,1
0,170012,,1087,1909045,3347,1,1
0,170012,,615,1829745,2150,1,1
0,170012,,2537,851437,2579,1,2
0,170012,,1617,770306,3792,1,2
0,170012,,3745,330988,4077,1,1
0,170012,,2137,1237299,2579,1,1
0,170012,,1887,763863,2891,1,1
0,170012,,369,2289673,633,1,1
0,170012,,5187,1852139,985,1,1
0,170012,,5187,1972651,985,2,3
0,170012,,5030,437427,2150,1,1
0,170012,,4465,877886,6118,4,1
0,170012,,3075,973067,2303,1,1
0,170012,,3934,1940600,409,1,1
0,170012,,6440,2163175,1343,2,1
0,170012,,5366,384864,3322,1,2
0,170012,,1456,635573,4250,1,1
0,170012,,5187,565926,7511,3,1
0,170012,,6036,2060873,2415,1,1
0,170012,,2982,873550,4867,3,1
0,170012,,5588,2949,2150,1,1
0,170013,,3444,717017,2579,1,3
0,170013,,3305,32465,6118,1,1
0,170013,,4882,231741,5352,1,1
0,170013,,4882,1486460,6539,1,1
0,170013,,2635,983497,5539,1,1
0,170013,,5588,1930013,2150,1,2
1,170013,170014.0,3465,895882,6772,1,3
0,170013,,1456,2424618,2512,1,1
0,170013,,1543,379209,2579,1,2
1,170013,170013.0,2764,802346,1385,1,1
0,170013,,5030,865791,2150,1,1
0,170013,,1259,1198265,6161,1,2
0,170013,,2137,1067597,2579,1,2
0,170013,,3305,2288921,3951,1,1
0,170013,,1087,1372238,5648,1,1
0,170013,,1456,697753,5913,1,1
0,170013,,4250,2523470,6068,3,1
0,170013,,369,1621236,6887,1,1
0,170013,,3444,1181824,2579,1,2
0,170013,,2137,1078152,2579,1,1
0,170013,,1293,2487850,3322,1,2
1,170013,181029.0,1887,2171282,2943,1,1
0,170013,,1137,555874,2579,1,3
0,170013,,1456,1875070,6767,1,3
0,170013,,3465,2344565,877,1,1
0,170013,,198,460768,2150,1,3
0,170013,,2982,1713648,4867,2,1
0,170013,,72,2640216,2150,1,2
0,170013,,2849,292053,3322,1,1
0,170013,,5186,1271618,3347,1,1
0,170013,,1293,2487850,3322,1,2
0,170013,,1887,2429835,7590,1,2
0,170013,,5187,1753405,985,1,3
0,170013,,3465,888149,2891,2,1
0,170013,,6372,2047978,6013,1,1
0,170013,,4444,161549,2303,2,1
0,170013,,1456,645972,4250,1,1
0,170013,,3353,731499,2579,1,1
0,170013,,4465,2339367,3789,1,1
0,170013,,4432,263781,6118,2,1
0,170013,,5187,1856737,103,3,1
0,170013,,6440,1702795,1343,2,1
0,170013,,5030,1131205,2150,1,2
0,170013,,4432,2611560,4455,2,1
0,170013,,3305,1960518,1181,1,1
0,170013,,3353,731499,2579,1,1
0,170013,,3495,567929,4871,1,2
0,170013,,1137,1247704,2579,1,3
0,170013,,3745,630668,7563,1,3
0,170013,,1456,98596,7595,1,2
0,170013,,5910,2684201,2579,1,1
0,170013,,3540,200013,6445,1,3
0,170013,,5342,1042260,443,1,1
0,170013,,5187,1260094,5701,0,3
0,170013,,1456,2336667,6086,1,3
0,170013,,1456,407610,985,1,1
1,170013,170014.0,4215,1602310,6842,1,2
0,170013,,1887,736347,1181,1,1
0,170013,,369,2386209,3671,1,1
0,170013,,2982,1256283,4867,0,3
0,170013,,4432,1642095,5024,1,1
0,170013,,615,2446843,2150,1,3
0,170013,,1137,2106769,2579,1,1
0,170013,,1456,1230426,1904,1,1
0,170013,,2537,661272,2579,1,2
0,170013,,4882,239710,6539,1,1
0,170013,,3545,332054,2579,1,3
0,170013,,5176,689482,171,1,1
0,170013,,3093,248679,2868,1,1
0,170013,,4882,932976,1638,1,1
0,170013,,2235,1648688,7149,1,1
0,170013,,4793,926563,3347,2,3
0,170013,,5147,1912609,1842,1,2
0,170013,,5030,1768278,2150,1,3
0,170013,,2438,1760482,2299,1,1
0,170013,,2982,1325601,4867,2,1
0,170013,,5030,2446843,2150,1,3
0,170013,,4465,1038851,6523,1,1
0,170013,,5517,1474681,6118,1,1
0,170013,,4465,962093,4969,1,2
0,170013,,3305,1474681,6118,1,1
0,170013,,1486,2733553,5827,1,1
0,170013,,72,2406133,2150,1,3
0,170013,,2137,2207180,2579,1,2
0,170013,,1456,2438222,6667,1,1
0,170013,,1999,593933,2579,1,1
0,170013,,4340,2515411,877,1,1
0,170013,,5186,1559997,7563,2,1
0,170013,,594,68288,4881,1,3
0,170013,,5404,93927,3322,1,3
0,170013,,3305,877788,1181,1,1
0,170013,,5531,827466,1456,1,2
0,170013,,72,706000,2150,1,1
0,170013,,1887,1734862,3789,1,1
0,170013,,1887,336099,2891,1,1
0,170013,,985,1089733,977,4,2
0,170013,,3075,2418355,3600,2,2
0,170013,,5030,1029906,2150,1,1
0,170013,,51,1139688,7350,2,1
0,170013,,726,2053396,2150,1,1
0,170013,,72,55520,2150,1,1
0,170013,,2065,2273121,2579,1,2
0,170013,,4444,208998,5347,2,3
0,170013,,1456,1892599,3688,1,1
0,170013,,6440,883410,846,1,1
0,170013,,1887,835967,3573,1,1
0,170013,,5187,416712,3789,1,1
0,170013,,5517,1720012,6118,1,1
0,170013,,898,600246,1795,1,2
0,170013,,1999,2536771,2579,1,3
0,170013,,4215,2762620,6842,1,0
0,170013,,4465,695351,7511,1,1
0,170013,,5056,1961424,1114,1,1
0,170013,,3465,186245,3789,1,1
0,170013,,4882,964211,409,2,1
0,170013,,2137,2207180,2579,1,2
0,170013,,2137,883549,2579,1,1
0,170013,,1999,2400944,2579,1,2
0,170013,,3353,1515146,2579,1,2
0,170013,,5186,12469,659,1,1
0,170013,,5030,2265757,2150,1,1
0,170013,,5186,2790940,4828,2,1
0,170013,,1137,623615,2579,1,1
0,170013,,1137,1247704,2579,1,3
0,170013,,1137,623615,2579,1,1
0,170013,,3731,1996020,3322,3,1
0,170013,,177,267993,2579,1,1
0,170013,,4465,83102,877,1,1
0,170013,,5030,2494051,2150,1,2
0,170013,,4432,1962424,4250,1,1
0,170013,,1137,2368421,2579,1,2
0,170013,,1456,834659,3150,4,1
1,170013,170015.0,5588,1304558,2150,1,3
0,170013,,4250,2502737,2891,2,2
0,170013,,198,2186732,2150,1,1
0,170013,,5404,2708484,3322,1,3
0,170013,,1887,2569507,3792,1,1
0,170013,,1137,2368421,2579,1,2
0,170013,,5588,2352234,2150,1,0
0,170013,,1887,1760841,2723,1,1
0,170013,,1675,810041,3688,1,1
1,170013,181031.0,2537,537055,2579,1,1
0,170013,,5030,2230059,2150,1,1
0,170013,,1887,403107,6848,1,1
0,170013,,5187,467334,6086,3,3
0,170013,,3465,1734862,2426,1,1
0,170013,,885,702392,5114,1,1
0,170013,,5588,4396,2150,1,2
0,170013,,5030,2783571,2150,1,1
0,170013,,1456,2562903,213,3,0
0,170013,,6137,1462928,2150,2,1
0,170013,,2537,2310063,2579,1,2
0,170013,,1887,1183916,807,1,3
1,170013,170015.0,1615,598779,1842,1,1
0,170013,,1293,2381453,7619,1,3
0,170013,,5517,51249,1322,1,3
0,170013,,2137,1521057,2579,1,1
0,170013,,3093,927577,6707,1,1
1,170013,181031.0,2137,826259,2579,1,1
0,170013,,376,316776,2579,1,2
0,170013,,4432,1085911,4778,1,1
0,170013,,3305,2673284,3792,1,3
0,170014,,198,1548968,2150,1,3
0,170014,,2137,790735,2579,1,2
0,170014,,1456,716893,985,1,2
0,170014,,4465,115214,6523,2,1
0,170014,,6440,1004912,2299,1,1
0,170014,,985,1343909,7149,0,3
0,170014,,1137,2716365,2579,1,2
0,170014,,3458,852110,3322,1,2
0,170014,,1456,2063838,6523,1,1
0,170014,,2137,2493230,2579,1,2
0,170014,,2137,1059009,2579,1,2
0,170014,,3089,1462213,3659,0,3
0,170014,,5588,1304558,2150,1,3
0,170014,,4465,2579121,3748,1,3
0,170014,,144,1638370,1544,1,3
0,170014,,2982,2235182,4867,2,3
0,170014,,3745,1641631,3600,2,2
0,170014,,615,735379,2150,1,1
0,170014,,1137,901464,2579,1,1
0,170014,,72,2409739,2150,1,2
0,170014,,1137,1548396,2579,1,3
0,170014,,2137,14222,2579,1,3
0,170014,,2137,883549,2579,1,1
0,170014,,726,2562970,2150,1,1
0,170014,,985,2322643,977,1,1
0,170014,,1137,114054,2579,1,3
0,170014,,4465,799030,6118,2,1
0,170014,,4616,2368559,3322,1,2
0,170014,,2137,1689781,2579,1,1
0,170014,,4432,682518,6821,1,1
0,170014,,2137,1892031,2579,1,3
0,170014,,1456,2419708,5143,3,1
0,170014,,5186,1486322,4828,2,1
0,170014,,5030,1365926,2150,1,3
0,170014,,2849,288591,3322,1,2
0,170014,,5187,1785362,2514,1,3
0,170014,,5030,1039717,2150,1,1
0,170014,,3487,233204,3322,1,2
0,170014,,5187,1393677,1923,2,3
0,170014,,2982,1055523,4867,4,3
0,170014,,1456,656972,4657,1,3
0,170014,,2137,1059009,2579,1,2
0,170014,,2982,823379,4652,3,1
0,170014,,5949,1860504,3498,1,1
0,170014,,4882,2190143,6539,1,2
0,170014,,3353,1515146,2579,1,2
0,170014,,4067,71398,2579,1,2
0,170014,,2374,2512396,7619,1,0
0,170014,,2982,2272458,4867,2,1
0,170014,,4432,2216893,2891,1,2
0,170014,,1887,993914,985,1,3
0,170014,,6036,1857583,5188,1,1
0,170014,,615,2312789,2150,1,2
0,170014,,2982,2190868,4867,1,1
0,170014,,1971,661420,3322,3,1
0,170014,,3305,1777617,146,1,3
0,170014,,3444,159144,2579,1,1
0,170014,,615,1044984,2150,1,1
0,170014,,2137,2493230,2579,1,2
0,170014,,2137,14222,2579,1,3
0,170014,,1456,2695265,5465,1,1
0,170014,,5176,1345782,3347,2,1
0,170014,,2450,1562757,4522,1,1
1,170014,181030.0,1137,1361890,2579,1,0
0,170014,,3465,851420,3269,1,1
0,170014,,3444,2319020,2579,1,3
0,170014,,3465,141846,3379,1,3
0,170014,,2137,803409,2579,1,2
0,170014,,2137,2500276,2579,1,3
0,170014,,2982,2550788,4867,3,1
0,170014,,2764,1065299,3178,2,2
0,170014,,762,400003,1451,1,1
0,170014,,2137,1059009,2579,1,2
0,170014,,1675,2588607,5024,2,1
0,170014,,1137,2492555,2579,1,2
0,170014,,3575,1109313,4896,2,1
0,170014,,198,1413453,2150,1,1
0,170014,,3444,1181824,2579,1,2
0,170014,,3444,2319020,2579,1,3
0,170014,,4465,678651,1192,1,2
0,170014,,1293,837943,3322,1,3
0,170014,,1999,1058951,2579,1,1
0,170014,,3444,2319020,2579,1,3
0,170014,,4882,743663,5352,1,3
0,170014,,2537,394905,2579,1,3
0,170014,,4793,1428287,750,2,3
0,170014,,72,1461124,2150,1,3
0,170014,,5176,1266634,3347,1,1
0,170014,,3884,6930,4522,1,1
0,170014,,4250,2278652,2426,2,1
0,170014,,4465,847424,6086,1,1
0,170014,,5030,1801727,2150,1,2
0,170014,,72,641119,2150,1,1
0,170014,,1675,2215139,2534,1,3
0,170014,,726,725702,2150,1,1
0,170014,,3745,2431020,171,2,2
0,170014,,198,1239279,2150,1,1
0,170014,,3266,907143,2831,4,1
0,170014,,1456,909070,6995,2,1
0,170014,,1543,568382,2579,1,2
0,170014,,1675,2591661,4657,1,1
0,170014,,34,2016294,2868,1,1
0,170014,,3465,2016363,4113,4,3
0,170014,,1887,159081,2891,1,1
0,170014,,1887,2010165,2891,0,2
0,170014,,997,1593648,942,1,3
0,170014,,4465,842090,6772,1,1
0,170014,,784,2561525,7563,1,1
0,170014,,72,1542242,2150,1,2
0,170014,,2537,1363906,2579,1,2
0,170014,,2537,28920,2579,1,2
0,170014,,5736,1952146,3322,1,3
0,170014,,5186,1541590,4881,1,3
0,170014,,3487,50335,3322,3,1
0,170014,,5943,1248686,2340,1,1
0,170014,,231,2685180,4292,2,3
0,170014,,3093,2405642,7059,1,1
0,170014,,4882,599098,6539,1,1
0,170014,,3465,2568950,6995,1,1
0,170014,,921,1301140,3322,1,1
0,170014,,1004,2050621,3851,2,1
0,170014,,198,330787,2150,1,1
0,170014,,1137,2492555,2579,1,2
0,170014,,5400,1512203,3322,1,1
0,170014,,2137,2493230,2579,1,2
0,170014,,4616,589343,3322,1,2
0,170014,,2537,394905,2579,1,3
0,170014,,1456,586338,188,1,1
0,170014,,51,2228421,1848,0,1
0,170014,,72,1647137,2150,1,1
0,170014,,1617,402066,3379,1,1
0,170014,,2438,2780068,7059,1,3
0,170014,,2764,439029,7149,2,1
0,170014,,2438,1150029,4099,2,3
0,170014,,1783,970804,4522,1,1
0,170014,,2537,1779226,2579,1,1
0,170014,,1963,2238493,5290,1,3
1,170014,170015.0,34,234534,249,1,1
0,170014,,1137,2730000,2579,1,2
0,170014,,2537,2402584,2579,1,3
0,170014,,3353,34183,2579,1,1
0,170014,,2277,1516797,6539,1,1
0,170014,,2277,1143228,1638,1,1
0,170015,,5186,2724349,3600,2,1
0,170015,,3465,1248538,6936,2,2
0,170015,,2277,1516797,6539,1,1
0,170015,,6440,2512758,2868,1,1
0,170015,,1887,932504,7590,1,3
0,170015,,5176,444338,1484,1,1
0,170015,,5186,21443,3600,1,1
0,170015,,4250,1242558,6068,1,1
0,170015,,2982,565615,4867,3,1
0,170015,,1456,1233042,3789,1,3
0,170015,,3584,1490713,3322,1,2
1,170015,181026.0,2137,2613164,2579,1,2
0,170015,,1543,372924,2579,1,1
0,170015,,1617,1610237,6118,1,1
0,170015,,3305,2442318,4543,0,1
0,170015,,4465,830564,6086,1,1
0,170015,,3305,1283218,1181,1,1
0,170015,,4465,1187082,4113,1,1
0,170015,,4444,2387569,7563,1,2
0,170015,,2374,1456143,7619,4,1
0,170015,,5732,1203160,1842,1,2
0,170015,,184,2784163,4652,1,1
0,170015,,1137,795837,2579,1,1
0,170015,,4250,2324023,3150,4,1
0,170015,,369,2438443,5263,1,1
0,170015,,5588,76818,2150,1,1
0,170015,,1137,1548396,2579,1,3
0,170015,,5056,1577640,3382,1,2
0,170015,,1675,530351,5024,1,1
0,170015,,1137,680295,2579,1,2
0,170015,,3465,1795500,2891,1,3
0,170015,,1456,2597079,5875,1,2
0,170015,,5186,2190143,2303,1,2
0,170015,,1137,488139,2579,1,3
0,170015,,4465,1622159,6086,1,3
0,170015,,1617,1900054,3379,1,1
0,170015,,72,173667,2150,1,1
0,170015,,6202,1491232,5114,1,2
0,170015,,4465,1083219,6874,1,3
0,170015,,5404,1394468,3322,1,2
0,170015,,5030,518893,2150,1,2
0,170015,,4465,1587028,3951,3,3
0,170015,,1675,1234815,4657,1,3
0,170015,,2739,1908077,2579,1,3
0,170015,,2522,2753757,4896,1,1
0,170015,,3545,568382,2579,1,2
0,170015,,4616,2445167,3322,1,1
0,170015,,5186,2310226,3600,1,1
0,170015,,1959,425884,7619,2,1
0,170015,,6440,1722732,967,2,1
0,170015,,2537,261670,2579,1,2
0,170015,,2137,489586,2579,1,2
0,170015,,2438,1880057,5960,1,1
0,170015,,5187,977606,2931,1,1
0,170015,,3465,1100806,3150,1,1
0,170015,,2537,394905,2579,1,3
0,170015,,2137,196690,2579,1,2
