click,weekday,hour,bidid,timestamp,logtype,ipinyouid,useragent,IP,region,city,adexchange,domain,url,urlid,slotid,slotwidth,slotheight,slotvisibility,slotformat,slotprice,creative,bidprice,payprice,keypage,advertiser,usertag
0,6,0,9dfa41db734582c7fd987a2d9e9c38b9,20130606000113331,1,Z0KdL7pnP9doFsk,windows_ie,222.183.60.*,275,275,1,trqRTuNEB9q0jqKbu-,57fca49f65315fbc1eeeee2f2826b80f,null,mm_12724580_1782554_11161949,160,600,2,1,0,cb7c76e7784031272e37af8e7e9b062c,300,65,bebefa5efe83beee17a3d245e7c5085b,1458,10031_10057_10063_10110
0,6,0,89930ff2360c74a55e5774f0b60516ce,20130606000113343,1,VhLrVeq3O2TZXfE,windows_chrome,123.68.214.*,201,211,1,null,null,null,mm_10027070_118039_9659846,728,90,2,1,0,48f2e9ba15708c0146bda5e1dd653caa,300,123,bebefa5efe83beee17a3d245e7c5085b,1458,13866_10111
0,6,0,c53a4e9337a187dd1312fbd22433685f,20130606000113346,1,Z0TVLRumO2u6tbl,windows_chrome,116.230.230.*,79,79,1,k1xjTv1cQoq81m58uG,acbea646c75fcda7907b42a9f9a4b81f,null,mm_30734321_2787575_10288767,336,280,255,1,0,77819d3e0b3467fe5c7b16d68ad923a1,300,76,bebefa5efe83beee17a3d245e7c5085b,1458,10057_10052_10063_10110
0,6,0,d57ba87fad1cfeac10bae4a764fd39d,20130606000113346,1,Vh27OepiONkWtZC,mac_other,125.112.181.*,94,101,1,null,null,null,mm_10027070_118039_9659846,728,90,2,1,0,48f2e9ba15708c0146bda5e1dd653caa,300,17,bebefa5efe83beee17a3d245e7c5085b,1458,null
0,6,0,f059a8fa995d3bd27ce9b418d4beb2c7,20130606000113352,1,VhLYLJpmL65vjQc,windows_ie,218.67.160.*,2,2,1,51F-l19YBqq4gsz4JKTI,4697e8639783a4df5c1c54b104b3273b,null,mm_10024662_3445902_11178361,336,280,2,1,0,77819d3e0b3467fe5c7b16d68ad923a1,300,11,bebefa5efe83beee17a3d245e7c5085b,1458,10075_10076_10063_10006_10110
0,6,0,1be4bc62d9b51d69b11db251f0549b2d,20130606000113355,1,Vhk7ZAppPlm2jml,mac_safari,81.48.58.*,0,0,1,trqRTvTJMoFoFYNrJFTzceuzM9FnSU,5be9f278af404900f6cb7b0a969610cf,null,mm_14260152_3191450_11117661,336,280,0,1,0,77819d3e0b3467fe5c7b16d68ad923a1,300,57,bebefa5efe83beee17a3d245e7c5085b,1458,null
0,6,0,3cefeee7da98a759c2ee448d806de945,20130606000113372,1,Vh12ZpTiO8LIXfE,mac_safari,61.143.88.*,216,224,1,trqRTvFRLec7gspy,242c9e1e0a7b5e2eb1f13a13af20d10,null,mm_10006435_107390_9388890,728,90,1,1,0,48f2e9ba15708c0146bda5e1dd653caa,300,4,bebefa5efe83beee17a3d245e7c5085b,1458,13042_10052_10684_16661_10110
0,6,0,41c7a56d61ad31bdc99ac06bf41c3838,20130606000113376,1,Vhk7ZAppPQ5HJG8,windows_ie,122.242.27.*,94,101,1,51F-l19YBqq4gsz4JKTI,5784faa87ff725e3bb56396d62025cac,null,mm_10024662_3445902_11178361,336,280,2,1,0,77819d3e0b3467fe5c7b16d68ad923a1,300,68,bebefa5efe83beee17a3d245e7c5085b,1458,null
0,6,0,3d26ffb9c6721fa3ab97a042543007b,20130606000113379,1,Vhk7ZAppPQFTabl,windows_ie,123.150.158.*,2,2,1,51F-l19YBqq4gsz4JKTI,30d0d5ee174762cd1a95f1fec7d028a4,null,mm_10024662_3445902_11178361,336,280,2,1,0,77819d3e0b3467fe5c7b16d68ad923a1,300,41,bebefa5efe83beee17a3d245e7c5085b,1458,10006_10059_10063_10111
0,6,0,9df71617602415d356ec82c53fa2bf91,20130606000113379,1,VhnS15f7PUjWkVR,windows_chrome,113.31.45.*,1,1,1,DD1SqS9uQQTY1m58uG,9e8ae8b1882f1fe2081a84867fe4bf9,null,mm_26632216_3300745_10762414,728,90,1,1,0,48f2e9ba15708c0146bda5e1dd653caa,300,151,bebefa5efe83beee17a3d245e7c5085b,1458,10006_10031_10063_10110
0,6,0,a0425c5a5447624b4e39e673d95bdd20,20130606000113382,1,Vhkr1vqCPqq6aGa,windows_ie,113.84.197.*,216,221,3,31xSTvprdN1RFt,b7aabe084338ef8551f2fcb8ffd240bc,null,Ent_F_bottom_Width,1000,90,0,0,20,832b91d59d0cb5731431653204a76c0e,300,20,bebefa5efe83beee17a3d245e7c5085b,1458,10063
0,6,0,4e9aeb3b29b2704dfe7890b3b833758,20130606000113386,1,VhL0LAl73TNUJOb,windows_ie,111.176.92.*,183,192,1,trqRTv1xjQLI1m58uG,e9a03ba0aa29d3b19eb2a09f5d90ecbd,null,mm_13604912_3392201_11480527,336,280,0,1,0,77819d3e0b3467fe5c7b16d68ad923a1,300,29,bebefa5efe83beee17a3d245e7c5085b,1458,10031_10059_13866_10006_10063_10110
0,6,0,6e5d8c4faa78b7259632f81cf7f97a8b,20130606000113399,1,Vhk7ZAppPUByQYB,mac_safari,110.109.66.*,55,56,1,null,null,null,mm_10027070_118039_9659846,728,90,2,1,0,48f2e9ba15708c0146bda5e1dd653caa,300,17,bebefa5efe83beee17a3d245e7c5085b,1458,null
0,6,0,fb98662b83aab81dbe88fe906ba11ccd,20130606000113406,1,VhTTZJMo3QFUgfL,windows_chrome,123.234.220.*,146,148,1,trqRTvMvQo1mwqK4wJB,cb87c58008b38624baadd2b7998e8efb,null,mm_10938310_953410_10943330,160,600,0,1,0,cb7c76e7784031272e37af8e7e9b062c,300,65,bebefa5efe83beee17a3d245e7c5085b,1458,10063_13042_10031_10083_10110
0,6,0,42c9d48ac50ef342670090d73423c0ed,20130606000113414,1,VhkE1up-LHLhgGn,windows_chrome,14.20.57.*,216,219,3,DDTSQuf0MTTNaqKIvMpENpn,87961658690c2c250c271f5d0502873f,null,Astro_F_Rectangle,300,250,0,0,10,a499988a822facd86dd0e8e4ffef8532,300,64,bebefa5efe83beee17a3d245e7c5085b,1458,10063_10077_10024_10031_10111
0,6,0,4fd6b4ebb66f242679efded1456211af,20130606000113425,1,ZYlrCDlSPURWQU,windows_ie,119.251.149.*,3,12,1,5F97t5E0BTK7XhNrUMpENpn,dedc488b98ca20707bc9a723957e7d1f,null,mm_10027070_118039_10308280,160,600,2,1,0,cb7c76e7784031272e37af8e7e9b062c,300,77,bebefa5efe83beee17a3d245e7c5085b,1458,10075_10006_10083_10024_10077_10076_10063_13866_10111
0,6,0,e7fe9f294d05b5d85252fcca20c35e7a,20130606000113428,1,Vhk7ZAppPNuPgWn,mac_safari,1.190.187.*,65,65,1,null,null,null,mm_10027070_118039_9659846,728,90,2,1,0,48f2e9ba15708c0146bda5e1dd653caa,300,52,bebefa5efe83beee17a3d245e7c5085b,1458,null
0,6,0,85fcb57c862158313a5d8a37bed8613a,20130606000113429,1,Vh11Pi9-O8LWuYB,windows_ie,59.45.123.*,40,48,3,Dr1NTvprdN1RFt,8711430433d13e05b83200c7c144b8bf,null,Reading_F_Rectangle,300,250,0,0,31,a499988a822facd86dd0e8e4ffef8532,300,30,bebefa5efe83beee17a3d245e7c5085b,1458,10057_10024_14273_10075_10031_10059_10063_10110
0,6,0,a94bd47efbbd9f302e579b4a383ccac5,20130606000113437,1,Vhk7ZAppPoT2jmj,windows_ie,120.194.82.*,164,172,1,trqRTuqUGZc7gsk,b1244d82ae90d86e5c4def950088ab0a,null,mm_12062233_2267501_10873713,160,600,0,1,0,cb7c76e7784031272e37af8e7e9b062c,300,293,bebefa5efe83beee17a3d245e7c5085b,1458,10006_10031_10077_10057_10063_10110
0,6,0,594336d5d152b856e0c782a55995a993,20130606000113443,1,Vhkr1e5-LepOaGk,windows_ie,120.210.177.*,106,106,1,trqRTvFRLpscFU,be765916b48522bc0fa9114b56c102bb,null,mm_10027070_2459574_9659312,160,600,2,1,0,cb7c76e7784031272e37af8e7e9b062c,300,52,bebefa5efe83beee17a3d245e7c5085b,1458,13866_10111
0,6,0,24311f3ef57eb970e62e1b7b25d65314,20130606000113445,1,VhkrLxqJOlFdFWc,windows_ie,120.1.127.*,3,4,1,trqRTvFRLpscFU,d4575135e8e00586675bcd6890e7049e,null,mm_10027070_2459574_9659312,160,600,2,1,0,cb7c76e7784031272e37af8e7e9b062c,300,13,bebefa5efe83beee17a3d245e7c5085b,1458,13866_10111
0,6,0,51e510fb3b72cfcb68410b25897926e9,20130606000113451,1,VhkrZA5E3tTvtbC,windows_ie,221.199.9.*,368,369,1,trqRTvFoMNmIFY5SaMpENpn,79d1b2d4c473791fff1aa32653fdd8ff,null,mm_10029307_121417_10790029,336,280,2,1,0,77819d3e0b3467fe5c7b16d68ad923a1,300,113,bebefa5efe83beee17a3d245e7c5085b,1458,13866_10006_10063_10110
0,6,0,fedc3b71a4aaa6d667863f8867922f91,20130606000113456,1,Vh1OZaso3qTslIl,windows_ie,183.204.197.*,164,176,1,l1K-GppodN5_whuz5SqfNX,f29a7f8a4793967857caa8877aad38b,null,mm_37065939_3484937_11408799,336,280,0,1,0,77819d3e0b3467fe5c7b16d68ad923a1,300,250,bebefa5efe83beee17a3d245e7c5085b,1458,10063_10006_10024_10110
0,6,0,2c62e8be472d74fb8a8a89c702ff5db5,20130606000113466,1,Vhkr1upaD4KTQVB,windows_ie,60.7.99.*,3,6,1,trqRTvFRLpscFU,30026d1790ad3c2c0cb06b6e732d8ae5,null,mm_10027070_2459574_9659312,160,600,2,1,0,cb7c76e7784031272e37af8e7e9b062c,300,52,bebefa5efe83beee17a3d245e7c5085b,1458,10006_10063_13866_10111
0,6,0,eaba56e68ea4d12dffc5e43347936f88,20130606000113467,1,VhdpZ5lr3TdTtGk,windows_ie,14.208.241.*,216,225,1,DFpETuxoGQdcFNKbuKz,2bc248a39129867e91fff247168a3195,null,mm_10024662_3445902_11178345,336,280,2,1,0,77819d3e0b3467fe5c7b16d68ad923a1,300,65,bebefa5efe83beee17a3d245e7c5085b,1458,10006_10063_10110
0,6,0,33d541196c82d74b6b9e658975f15e3f,20130606000113473,1,Vhk7ZAppP8nhlGR,windows_ie,183.153.56.*,94,104,1,trqRTJk7Q9uo1m58uG,eb98e0b5197c5317b148f3fd470e990a,null,mm_25324927_2352207_11252027,728,90,1,1,0,48f2e9ba15708c0146bda5e1dd653caa,300,46,bebefa5efe83beee17a3d245e7c5085b,1458,null
0,6,0,98f645b093f25c0a648ea142ad328dd9,20130606000113480,1,Vhkr1epUPqkswYb,windows_ie,183.202.16.*,15,15,1,trqRTvp8gIc7gspy,2172e42a997c9eb642c9d220995f7667,null,mm_33208362_3404787_11119183,160,600,2,1,0,cb7c76e7784031272e37af8e7e9b062c,300,20,bebefa5efe83beee17a3d245e7c5085b,1458,13866_10111
0,6,0,b8a807b0e478442c2c63957c747a2578,20130606000113481,1,Vh1ZPwERLtjItZj,windows_ie,120.8.103.*,3,7,1,5F97t5E0BTK7XhNrUMpENpn,1567871f9c7ce187932877407697a06c,null,mm_10027070_118039_9659846,728,90,2,1,0,48f2e9ba15708c0146bda5e1dd653caa,300,151,bebefa5efe83beee17a3d245e7c5085b,1458,10076_13866_10006_10063_10075_10111
0,6,0,8fee5fd9af777817f5b8fa9ac762d27e,20130606000113491,1,Vh2RLiNPPTK_FIb,windows_ie,123.157.225.*,94,98,1,DFpETuxoGQdcFNKbuKz,ebb51f566d0b6565f516799867aabcbc,null,mm_10024662_3445902_11178345,336,280,2,1,0,77819d3e0b3467fe5c7b16d68ad923a1,300,31,bebefa5efe83beee17a3d245e7c5085b,1458,10052_10093_10048_10006_10083_10063_10110
0,6,0,8d4b100ab024ab36fe4fafe52eaed10c,20130606000113498,1,Z0zY15FqLqu-Xsl,windows_ie,119.126.143.*,216,222,1,DFpETu1Jgqc7gspy,36769622f9867b2e8cf66c6c3ac4faaf,null,mm_26632216_3300745_10762414,728,90,1,1,0,48f2e9ba15708c0146bda5e1dd653caa,300,151,bebefa5efe83beee17a3d245e7c5085b,1458,10059_13403_10031_10006_10063_10110
0,6,0,746861c72cc02ec828c7590a02680f34,20130606000113500,1,Z0TP1iCx3vdolOc,windows_chrome,110.83.36.*,124,125,1,trqRTJkrBoq7JsNr5SqfNX,b9863e8529903782c8e60b55bce73da8,null,mm_34022157_3445226_11175100,336,280,2,1,0,77819d3e0b3467fe5c7b16d68ad923a1,300,19,bebefa5efe83beee17a3d245e7c5085b,1458,10063_10006_10059_10075_10057_10093_10111
0,6,0,e8c58b03adc1bad58e5a797e116f7784,20130606000113514,1,Vh1V1kKJOZq_QbB,windows_ie,222.59.89.*,359,360,1,trqRTuTwGINh1mKYUV,1a03a48d4ca0d1f3b3bcbb7bb6810041,null,mm_11433910_2023830_9476009,728,90,2,1,0,48f2e9ba15708c0146bda5e1dd653caa,300,151,bebefa5efe83beee17a3d245e7c5085b,1458,10057_10006_10063_13866_10031_10111
0,6,0,8a92472f08ac241d9952159bac97b9d4,20130606000113515,1,Vhn7Z7bxOyNo3VL,windows_ie,58.16.12.*,298,299,1,51F-l19YBqq4gsz4JKTI,308bfb6ddacdedd504446914aac0ecde,null,mm_10024662_3445902_11178361,336,280,2,1,0,77819d3e0b3467fe5c7b16d68ad923a1,300,151,bebefa5efe83beee17a3d245e7c5085b,1458,10083_10024_13866_10079_10006_10063_10075_10059_10111
0,6,0,a1b9c73d13d121eb5ee6b881456826c4,20130606000113518,1,Vh1d1pN-PNxdXmb,windows_chrome,124.161.188.*,276,291,1,trqRTv1xjQLI1m58uG,de505d1cd7896e54e66b31af434ad070,null,mm_13604912_3392201_11480527,336,280,0,1,0,77819d3e0b3467fe5c7b16d68ad923a1,300,88,bebefa5efe83beee17a3d245e7c5085b,1458,13042_10031_11379_10006_10063_10111
0,6,0,552e3e10907708af763f63760c2906a7,20130606000113520,1,Vhk7ZApALZjWXbE,windows_ie,114.41.58.*,393,393,1,trqRTvuJMqNUF9KbuKz,707b8ec29b2e27a9eb228a9cbd5c44d1,null,mm_35091420_3468646_11292282,728,90,0,1,0,48f2e9ba15708c0146bda5e1dd653caa,300,8,bebefa5efe83beee17a3d245e7c5085b,1458,null
0,6,0,a009723c7aabb0a761848d6b2715bbf2,20130606000113525,1,VhdDLaFiPt29jdR,android_safari,124.204.184.*,1,1,1,3KFal19uQQTY1m58uG,8486eac904ccd03ee0c9dab7b888d7e4,null,mm_26632216_3300745_10762414,728,90,1,1,0,48f2e9ba15708c0146bda5e1dd653caa,300,4,bebefa5efe83beee17a3d245e7c5085b,1458,10052_14273_10063
0,6,0,f3ff795d07cfa3c814c362af668d8677,20130606000113527,1,Vhk7ZAppLHqLGCb,windows_chrome,121.33.4.*,216,217,3,DDTSQuf0MTTNaqKIvMpENpn,a700f0027f537997c712beda403b1693,null,Astro_Width2,960,90,0,0,20,fb5afa9dba1274beaf3dad86baf97e89,300,20,bebefa5efe83beee17a3d245e7c5085b,1458,null
0,6,0,d758f1d1520fa2b7fb8d66aad530d69f,20130606000113528,1,Vh1dZpxvLqkIFBC,mac_safari,126.205.27.*,0,0,1,null,null,null,mm_10027070_118039_9659846,728,90,2,1,0,48f2e9ba15708c0146bda5e1dd653caa,300,151,bebefa5efe83beee17a3d245e7c5085b,1458,13866_10063_11379_11278_10111
0,6,0,947a8c5e3ce6753026300fc6130c737e,20130606000113532,1,Vh1hLxm-PcjhgsE,windows_ie,49.113.39.*,374,375,1,DSk-tpprB5scFsf,19efd3bac1c0f21cdc31316edeab6b12,null,mm_26632216_3300745_10762414,728,90,1,1,0,48f2e9ba15708c0146bda5e1dd653caa,300,151,bebefa5efe83beee17a3d245e7c5085b,1458,10006_10031_10110
0,6,0,3f8fd55e38543093018c48fb07535679,20130606000113534,1,VhC7PAFlDUzsFZc,windows_ie,222.42.45.*,183,186,1,51F-l19YBqq4gsz4JKTI,d8bbce9ac278a3c9f1d83259047f3402,null,mm_10024662_3445902_11178361,336,280,2,1,0,77819d3e0b3467fe5c7b16d68ad923a1,300,151,bebefa5efe83beee17a3d245e7c5085b,1458,13866_10063_10006_10110
0,6,0,c8f5bda77cbc0b1d52c817cedf0402d,20130606000113538,1,Vhk7ZAKQP4k9tGk,windows_ie,119.6.126.*,276,277,1,trqRTJkrBoq7JsNr5SqfNX,4973d8fc889ac0ca52d441b87b67df4e,null,mm_34022157_3445226_11175100,336,280,2,1,0,77819d3e0b3467fe5c7b16d68ad923a1,300,9,bebefa5efe83beee17a3d245e7c5085b,1458,10006_10110
0,6,0,2f79cda9efb2c9c90b5cf3b69c9c3327,20130606000113553,1,ZY5TO71tDylxet,android_safari,180.138.117.*,238,240,1,DFpETuxoGQdcFNKbuKz,65bf7902a751077e488eb69252f92b52,null,mm_10024662_3445902_11178345,336,280,2,1,0,77819d3e0b3467fe5c7b16d68ad923a1,300,31,bebefa5efe83beee17a3d245e7c5085b,1458,10006_10110
0,6,0,53457921e72519a5892f1322b1c3c5aa,20130606000113554,1,VhzyZiTYLqSZqC2,windows_chrome,59.39.212.*,216,233,1,trqRTJjrXqf7FmMs,83dc953f544e04757f5890ca71c4fb28,null,mm_13991432_2298120_9467354,336,280,0,1,0,77819d3e0b3467fe5c7b16d68ad923a1,300,71,bebefa5efe83beee17a3d245e7c5085b,1458,10063_10057_10006_10083_10110
0,6,0,29ae659a3483c5c1a6b403d15819c6fa,20130606000113559,1,Z0phOwsP3qqNkVb,windows_ie,123.135.144.*,146,155,1,5F97t5E0BTK7XhNrUMpENpn,94f9a4ca03b83e8fad64a80d6fb5e375,null,mm_10027070_118039_9659846,728,90,2,1,0,48f2e9ba15708c0146bda5e1dd653caa,300,123,bebefa5efe83beee17a3d245e7c5085b,1458,10076_10093_10083_10059_13800_10067_10079_10006_10075_13866_10057_10063_10024_10111
0,6,0,6677d8d0fcf4e17bf87c351094d9b315,20130606000113559,1,VhTCOuL8OIdUDGf,windows_ie,123.153.128.*,94,104,1,trqRTuTwGINh1mKYUV,1ac7550557a3d26e499ac762dd7bb63d,null,mm_11433910_2023830_9476009,728,90,2,1,0,48f2e9ba15708c0146bda5e1dd653caa,300,151,bebefa5efe83beee17a3d245e7c5085b,1458,10059_14273_10075_10006_10076_13042_10057_10063_10031_10074_10052_10110
0,6,0,4defb024775e41405ae20abf4aad0211,20130606000113564,1,VhTn1wFGDQTUFfb,windows_ie,114.61.204.*,79,79,1,DFpETuxoGQdcFNKbuKz,d928f5184d8163a2963b546005efef78,null,mm_10024662_3445902_11178345,336,280,2,1,0,77819d3e0b3467fe5c7b16d68ad923a1,300,65,bebefa5efe83beee17a3d245e7c5085b,1458,10059_13403_10006_10093_10063_10075_10052_13866_10048_10110
0,6,0,e86c75041f2a4ea5d6c6f5de410c91f,20130606000113568,1,Vhk7ZAppLZ5LGCn,windows_ie,183.12.159.*,216,219,3,31xSTvprdN1RFt,e8657c164547870fbe602295a2898bb2,null,Ent_F_Upright,300,250,0,0,50,a499988a822facd86dd0e8e4ffef8532,300,50,bebefa5efe83beee17a3d245e7c5085b,1458,10063
0,6,0,524e445448504450e9e6d2fb6a63fe6d,20130606000113569,1,VhC7LAByPyNdJdR,windows_ie,175.150.205.*,40,45,1,trqRTvFRLpscFU,b943cdd7abb62d6cc76168dc03c4d6cf,null,mm_10027070_2459574_9659312,160,600,2,1,0,cb7c76e7784031272e37af8e7e9b062c,300,26,bebefa5efe83beee17a3d245e7c5085b,1458,10024_10077_10059_13866_13776_10006_10063_10111
0,6,0,83d1bdd49e7a7018c6b3ca4d2f19a786,20130606000113571,1,VhkrLiNmP2Khlhb,mac_safari,120.8.20.*,3,7,1,null,null,null,mm_10027070_118039_9659846,728,90,2,1,0,48f2e9ba15708c0146bda5e1dd653caa,300,151,bebefa5efe83beee17a3d245e7c5085b,1458,10076_14273_10052_10075_13866_10111
0,6,0,f961de7f28d1ce72bfc02ec72b195a5c,20130606000113587,1,Z0TZ1n1GD8dNJOc,windows_ie,183.44.10.*,216,237,1,5OC-q5uvgN171m58uG,8a20c2adf66e23f4d6f51a3a8686bf82,null,mm_10024662_3445902_11178374,336,280,2,1,0,77819d3e0b3467fe5c7b16d68ad923a1,300,123,bebefa5efe83beee17a3d245e7c5085b,1458,10006_10110
0,6,0,c96d4d4dbe8e720b93a2cfa0f56b2ae9,20130606000113590,1,Vh201auTLZT_eBE,windows_chrome,113.200.77.*,333,334,1,trqRTuxEgI1YXM9xJMpENpn,fb110d6a0e7ca3b9eb83a9fd764aa07e,null,mm_13724917_2536217_11072507,336,280,255,1,0,77819d3e0b3467fe5c7b16d68ad923a1,300,151,bebefa5efe83beee17a3d245e7c5085b,1458,10063_14273_13866_10006_13042_10074_10031_10110
0,6,0,a4f95a1a55b376f4ea15cc862808f939,20130606000113594,1,VhLYCeqAO6MvJVR,windows_chrome,119.249.70.*,3,9,1,5F97t5E0BTK7XhNrUMpENpn,dedc488b98ca20707bc9a723957e7d1f,null,mm_10027070_118039_10308280,160,600,2,1,0,cb7c76e7784031272e37af8e7e9b062c,300,23,bebefa5efe83beee17a3d245e7c5085b,1458,10063_10059_10074_10093_10024_10076_13866_10006_10111
0,6,0,a5651a6d66b5d0b4009a3a6f0361ec3c,20130606000113597,1,Vhk7ZAppLtx6qVf,windows_ie,218.201.194.*,298,299,1,DFpETuxoGQdcFNKbuKz,41482ceaafde0f0a859fba3accafbeac,null,mm_10024662_3445902_11178345,336,280,2,1,0,77819d3e0b3467fe5c7b16d68ad923a1,300,65,bebefa5efe83beee17a3d245e7c5085b,1458,10006_10031_13042_10063_13866_10111
0,6,0,301a721065f2f6c3ca0ea6efe90cfd42,20130606000113604,1,Vhkr1v5EDyMCXQc,windows_ie,36.248.80.*,124,125,3,5KKFB19rg5scFsf,3a166f7abf112237dd208a687af78f0b,null,Lady_F_Rectangle,300,250,0,0,50,a499988a822facd86dd0e8e4ffef8532,300,50,bebefa5efe83beee17a3d245e7c5085b,1458,10063_10083_10006_10111
0,6,0,7016ccce378fc298321c76e6ac41eb31,20130606000113609,1,Vhk7ZApAP6BsGdE,android_safari,219.146.7.*,146,147,1,trqRTJkrBoq7JsNr5SqfNX,b9e4bd638930ac0b95ffae8f36daca9e,null,mm_34022157_3445226_11175100,336,280,2,1,0,77819d3e0b3467fe5c7b16d68ad923a1,300,8,bebefa5efe83beee17a3d245e7c5085b,1458,10006_10110
0,6,0,9acb6b07e768829f64dce389044a71a9,20130606000113611,1,Vhk7ZAppLlmOFOa,windows_ie,58.39.91.*,79,79,1,51F-l19YBqq4gsz4JKTI,cbe5174c8db17aa9111824512f734b06,null,mm_10024662_3445902_11178361,336,280,2,1,0,77819d3e0b3467fe5c7b16d68ad923a1,300,11,bebefa5efe83beee17a3d245e7c5085b,1458,null
0,6,0,ec896d14b0e9d79be6075aeda9af8cc6,20130606000113618,1,VhT215mHO61_eGE,windows_chrome,111.113.79.*,368,369,1,5F97t5E0BTK7XhNrUMpENpn,dedc488b98ca20707bc9a723957e7d1f,null,mm_10027070_118039_10308280,160,600,2,1,0,cb7c76e7784031272e37af8e7e9b062c,300,12,bebefa5efe83beee17a3d245e7c5085b,1458,10006_10063_13866_10024_10111
0,6,0,c351fe4800a4d7075400dbd8072c5eb4,20130606000113621,1,Vh1dL7n93HmOFmj,windows_ie,14.209.229.*,216,237,1,5F97t5E0BTK7XhNrUMpENpn,dedc488b98ca20707bc9a723957e7d1f,null,mm_10027070_118039_10308280,160,600,2,1,0,cb7c76e7784031272e37af8e7e9b062c,300,12,bebefa5efe83beee17a3d245e7c5085b,1458,10063_13866_10111
0,6,0,4e786b0deaf2d045867bdb53939882d3,20130606000113627,1,VhKPOadyOICWFQC,windows_ie,60.212.91.*,146,152,1,51F-l19YBqq4gsz4JKTI,f2df5fd06e93946d25c64a5f6bfc711e,null,mm_10024662_3445902_11178361,336,280,2,1,0,77819d3e0b3467fe5c7b16d68ad923a1,300,151,bebefa5efe83beee17a3d245e7c5085b,1458,10057_10063_10006_10111
0,6,0,7a76b102d7cd62dee0d62b93eedada97,20130606000113627,1,Vhk7ZAppLqzsGm8,windows_chrome,106.118.153.*,3,3,1,null,null,null,mm_10024662_3445902_11178345,336,280,2,1,0,77819d3e0b3467fe5c7b16d68ad923a1,300,166,bebefa5efe83beee17a3d245e7c5085b,1458,10006_10059_10063_13403_10110
0,6,0,7c53f9fd76cc7ffa848c189f69e6074b,20130606000113630,1,Vh1T1D5COqLIQVB,windows_ie,114.234.210.*,80,83,1,trqRTudJMNSvFsC4JKTI,79aa7c1c5c0d444eb501c5ecb1517cd6,null,mm_10024662_3436146_11141133,336,280,2,1,0,77819d3e0b3467fe5c7b16d68ad923a1,300,4,bebefa5efe83beee17a3d245e7c5085b,1458,10057_10006_10063_10110
0,6,0,c575efe238f1cbf050750c402e7a0d94,20130606000113631,1,Vh2xCiqL3tk4qOE,android_safari,111.34.72.*,146,147,1,trqRTuTwGINh1mKYUV,8e2f6bbd10152366c8115d303b253389,null,mm_11433910_2023830_9476009,728,90,2,1,0,48f2e9ba15708c0146bda5e1dd653caa,300,123,bebefa5efe83beee17a3d245e7c5085b,1458,10063
0,6,0,cc15c382b22cf916a24df7e3be33d33d,20130606000113632,1,Z027Lwm63tuUwba,windows_ie,61.53.158.*,164,170,1,DFpETuxoGQdcFNKbuKz,7bf0281831be7fd89086101376b6469b,null,mm_10024662_3445902_11178345,336,280,2,1,0,77819d3e0b3467fe5c7b16d68ad923a1,300,19,bebefa5efe83beee17a3d245e7c5085b,1458,10006_10110
0,6,0,b643be405413daa4acab57c5ba6eead6,20130606000113636,1,Vhkr1asJPZMZ3dR,windows_ie,222.56.36.*,308,309,3,5F1RQS9rg5scFsf,bab3d638a3fa6c92380e8bcc68cead71,null,News_F_Width1,1000,90,0,0,80,832b91d59d0cb5731431653204a76c0e,300,80,bebefa5efe83beee17a3d245e7c5085b,1458,14273_10006_10052_10031_13403_10063_10110
0,6,0,e5aa8ef228876b401622877e36b25bc2,20130606000113637,1,VhKVZ5FQPUByBbl,windows_ie,183.201.93.*,15,16,1,trqRTvFoMNmIFY5SaMpENpn,9e531e870a8804a1f77134988efd128d,null,mm_10029307_121417_10790029,336,280,2,1,0,77819d3e0b3467fe5c7b16d68ad923a1,300,53,bebefa5efe83beee17a3d245e7c5085b,1458,10006_10110
0,6,0,930cc1e89787dd6af6444dbdc455f511,20130606000113637,1,Vhkr15u4LtcfQdj,windows_ie,58.52.106.*,183,190,1,trqRTuL9dN1r,88e39806348f25a04e199afdb4bc8d1c,null,mm_10052906_2483552_9508057,336,280,2,1,0,77819d3e0b3467fe5c7b16d68ad923a1,300,165,bebefa5efe83beee17a3d245e7c5085b,1458,10063
0,6,0,68e8d5774981d95272d183d33251b315,20130606000113647,1,VhkrCkTDP9SfaG8,windows_ie,60.22.42.*,40,48,1,eS9rt6k0MIdb,5e786ba6aab8e79c3ca389195d3a6484,null,mm_10748135_808827_11091222,336,280,255,1,0,77819d3e0b3467fe5c7b16d68ad923a1,300,57,bebefa5efe83beee17a3d245e7c5085b,1458,13866
0,6,0,cdaca8ab30ca310a537a9fcfa8c138d,20130606000113648,1,VhkrLx9HPt1dlgz,windows_chrome,113.66.205.*,216,217,3,trqRTud7jQ19gM9WJFMyNKTRm7,e0adf188b271f58203744867e39e8807,null,discuz_8810998_008,960,90,0,0,20,fb5afa9dba1274beaf3dad86baf97e89,300,20,bebefa5efe83beee17a3d245e7c5085b,1458,10059_14273_10052_10075_13866_13403_10006_10083_10079_10063_10024_10076_10057_10110
